Video ID,Title,URL,Thumbnail URL
SvjjI1GyztE,충분히 - 슈퍼밴드 오디션 영상(비하인드),https://www.youtube.com/watch?v=SvjjI1GyztE,https://i.ytimg.com/vi/SvjjI1GyztE/hqdefault.jpg
s07N2T0Zk4k,LUCY LIVE CLIP : 충분히(Enough) /ENG sub,https://www.youtube.com/watch?v=s07N2T0Zk4k,https://i.ytimg.com/vi/s07N2T0Zk4k/hqdefault.jpg
kKRqYDFP7s8,Track 05 - 충분히(Enough)  Official Lyric Video,https://www.youtube.com/watch?v=kKRqYDFP7s8,https://i.ytimg.com/vi/kKRqYDFP7s8/hqdefault.jpg
nJQ2cPNvqS4,Who am I - 충분히,https://www.youtube.com/watch?v=nJQ2cPNvqS4,https://i.ytimg.com/vi/nJQ2cPNvqS4/hqdefault.jpg
ii684KjZ--w,신광일 신예찬 | 충분히 live,https://www.youtube.com/watch?v=ii684KjZ--w,https://i.ytimg.com/vi/ii684KjZ--w/hqdefault.jpg
XZq109Ncuss,[ENG] LUCY (루시) - Enough (충분히) | LIVE Performance @ EBSCulture,https://www.youtube.com/watch?v=XZq109Ncuss,,https://i.ytimg.com/vi/XZq109Ncuss/hqdefault.jpg
eXemAZ3DLd4,신광일 - 충분히 live,https://www.youtube.com/watch?v=eXemAZ3DLd4,https://i.ytimg.com/vi/eXemAZ3DLd4/hqdefault.jpg
mcQN36F7vm8,210410 LUCY(루시) 신광일 - 충분히 Enough, https://www.youtube.com/watch?v=mcQN36F7vm8,https://i.ytimg.com/vi/mcQN36F7vm8/hqdefault.jpg
